Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-32-30_png.rf.01549ce1ff78c903ff16b946986c71fb.jpg,799,674,1727,944,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-32-30_png.rf.01549ce1ff78c903ff16b946986c71fb.jpg,1354,739,1726,910,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-32-30_png.rf.01549ce1ff78c903ff16b946986c71fb.jpg,209,753,947,970,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-36-08_png.rf.01897d0837e07fcd96e82f116246b761.jpg,1175,0,1920,692,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-36-08_png.rf.01897d0837e07fcd96e82f116246b761.jpg,5,96,756,867,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-539282090-612x612_jpg.rf.045bfdebe02d1f102be8829ec0955b60.jpg,95,103,321,380,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-1173252356-612x612_jpg.rf.051c7220efc9ed60b32e7c9d882437e6.jpg,21,0,389,335,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-1173252356-612x612_jpg.rf.051c7220efc9ed60b32e7c9d882437e6.jpg,128,162,381,415,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-892285088-612x612_jpg.rf.07978eebddd1988ccac0d32dafe20c2c.jpg,15,1,415,228,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/snuggling____by_anathema81_jpg.rf.07fd6a3bb85a9cc53967d8a9c6440f71.jpg,121,0,338,377,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-837016270-612x612_jpg.rf.08bb861f0aad1554b968b1882c8ba53c.jpg,17,35,214,285,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-837016270-612x612_jpg.rf.08bb861f0aad1554b968b1882c8ba53c.jpg,133,23,405,386,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-03-22_00-01-12_png_jpg.rf.09d6f0827ecf4ac1f4ac098e01329647.jpg,0,7,415,397,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-1230802747-612x612_jpg.rf.0c295dd920682dd838704e3d54c93b8f.jpg,67,56,304,223,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-1230802747-612x612_jpg.rf.0c295dd920682dd838704e3d54c93b8f.jpg,0,92,127,303,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-1230802747-612x612_jpg.rf.0c295dd920682dd838704e3d54c93b8f.jpg,125,181,226,324,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-1230802747-612x612_jpg.rf.0c295dd920682dd838704e3d54c93b8f.jpg,226,202,330,307,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-03-22_00-12-42_png_jpg.rf.0c77124e1a9eebd9eb2ecb1555639c4a.jpg,74,18,182,131,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-03-22_00-12-42_png_jpg.rf.0c77124e1a9eebd9eb2ecb1555639c4a.jpg,215,0,352,160,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-03-22_00-12-42_png_jpg.rf.0c77124e1a9eebd9eb2ecb1555639c4a.jpg,68,99,291,260,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/istockphoto-147668010-612x612_jpg.rf.01dfd86924556ced4c8770a82c33f042.jpg,164,73,379,236,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/istockphoto-1317351884-612x612_jpg.rf.029e26f691dac4dc4ffac7cf0586c34c.jpg,150,0,345,322,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-39-26_png.rf.0cf099d7e335af4a992a1a042ccee288.jpg,713,387,802,434,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-39-26_png.rf.0cf099d7e335af4a992a1a042ccee288.jpg,392,489,538,557,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-39-26_png.rf.0cf099d7e335af4a992a1a042ccee288.jpg,168,520,240,612,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-39-26_png.rf.0cf099d7e335af4a992a1a042ccee288.jpg,286,584,474,666,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-39-26_png.rf.0cf099d7e335af4a992a1a042ccee288.jpg,626,746,818,810,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-39-26_png.rf.0cf099d7e335af4a992a1a042ccee288.jpg,138,924,476,1008,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-39-26_png.rf.0cf099d7e335af4a992a1a042ccee288.jpg,821,931,1067,1028,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-03-22_00-01-49_png_jpg.rf.0364e30b55646e5d3db11db3d4d072ec.jpg,0,0,205,371,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-03-22_00-01-49_png_jpg.rf.0364e30b55646e5d3db11db3d4d072ec.jpg,187,25,415,399,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-622275548-612x612_jpg.rf.0f07207e67514a76833c400abce7873a.jpg,142,0,402,339,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/istockphoto-534307062-612x612_jpg.rf.0d8f5fc950261c0c9b3eed5b1fb641c5.jpg,1,102,339,340,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/istockphoto-145921241-612x612_jpg.rf.0f48e3b9f17586af2f5e8435a52601eb.jpg,8,145,356,377,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/istockphoto-145921241-612x612_jpg.rf.0f48e3b9f17586af2f5e8435a52601eb.jpg,158,293,323,379,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-1124555822-612x612_jpg.rf.10136d4e6273cf653d0b22296868b965.jpg,0,76,231,386,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-1124555822-612x612_jpg.rf.10136d4e6273cf653d0b22296868b965.jpg,195,72,416,399,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/1617043751_21-p-begemot-oboi-22_jpg.rf.125bc4c9b8be0fd87755366e904f22e0.jpg,158,77,258,343,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/istockphoto-1256833351-612x612_jpg.rf.0fdc30cae87283ff184116f44eb30c9c.jpg,85,40,305,346,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/1562654146_26_jpg.rf.12868fa3b88d231730850fbffdaba07f.jpg,172,36,400,302,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/413_PNG_jpg.rf.0e8a1dded67824551609eff83c5fcccd.jpg,0,272,192,415,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/248_PNG_jpg.rf.1382d6ab0ce3329340971ac306b7f118.jpg,110,0,333,415,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-42-16_png.rf.1353e374646ebfb8a1fc9cf08c48b645.jpg,0,3,1568,897,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-6591-000466-612x612_jpg.rf.173055d287a4841105cca70e028850c1.jpg,63,39,416,411,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-520072948-612x612_jpg.rf.14dc808a344d0d5b689a027f570cb8d0.jpg,62,138,285,391,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/wildlife-wild-africa-mammal-fauna-wetland-vertebrate-botswana-safari-dangerous-hippopotamus-hippo-okavango-delta-amphibious-1355085_jpg.rf.139a6f1f0d7963c7b28497bd1341a874.jpg,40,171,261,309,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/istockphoto-141467809-612x612_jpg.rf.187caf052087d7434f164b065be16441.jpg,53,235,415,354,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/istockphoto-1320093403-612x612_jpg.rf.1b423a03935c7d2966d00e6ed87ed2ca.jpg,44,96,326,360,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-37-07_png_jpg.rf.10475b196ec67b2e5673f80d022f269b.jpg,0,32,168,414,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-37-07_png_jpg.rf.10475b196ec67b2e5673f80d022f269b.jpg,244,92,416,415,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/i-29-_jpg.rf.207ce43c65038d219bd0817568254443.jpg,40,47,213,216,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/istockphoto-1273279058-612x612_jpg.rf.141a8421ea7498cc117ea5b2797907e0.jpg,181,173,408,325,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/istockphoto-1273279058-612x612_jpg.rf.141a8421ea7498cc117ea5b2797907e0.jpg,30,197,189,404,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/istockphoto-1146551837-612x612_jpg.rf.1fd8921712fde9073cfb44da90a38e21.jpg,64,185,234,316,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-1233965345-612x612_jpg.rf.208da8b063aaba17b0724bf84ca30056.jpg,5,0,276,364,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/i-18-_jpg.rf.21095fc34c054dc392a4546d5200e99f.jpg,11,22,365,386,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/1627264875_16-funart-pro-p-drevnii-begemot-zhivotnie-krasivo-foto-20_jpg.rf.18badff88c66bb66788a5a029a48c15c.jpg,32,40,403,390,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_12-55-04_png.rf.247d04bc6bb29dba01cd9d2c5a843bff.jpg,361,96,1171,833,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_12-55-04_png.rf.247d04bc6bb29dba01cd9d2c5a843bff.jpg,838,330,1504,776,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-31-12_png.rf.21018ed918aed289e766e9149f5ec51f.jpg,3,1,1796,948,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/videoplayback_mp4-53_jpg.rf.28213407c50f2075a6b134a85df1c6ab.jpg,208,104,357,308,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/hippo8_jpg.rf.29ff0d7f7b852c832e02030be1621827.jpg,183,0,729,799,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-28-35_png_jpg.rf.25757dabfa12d74745e36ce49e7b3ec0.jpg,69,4,255,205,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-28-35_png_jpg.rf.25757dabfa12d74745e36ce49e7b3ec0.jpg,0,155,348,384,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-185509880-612x612_jpg.rf.28f9963f42d724e50cfd3837e13201a6.jpg,98,140,415,373,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/421_PNG_jpg.rf.2a626bfa4e917b200bd26fde2b693005.jpg,21,99,349,416,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/284060183_b41edff813_o_31878900_jpg.rf.22148e58e507808e8462067dec02135d.jpg,0,14,376,399,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/20_PNG_jpg.rf.138fc8bcf876fb5fc02ffeb38d028032.jpg,78,12,280,324,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/videoplayback_mp4-34_jpg.rf.14877bc7950091199067348bdd507b60.jpg,129,1,416,415,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/127_PNG_jpg.rf.2b147d208f8c5b96f0a513522b9a5570.jpg,40,194,330,405,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/istockphoto-1246813035-612x612_jpg.rf.2c282cc52669d125f99772f7f1099a6f.jpg,27,20,344,400,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/289_PNG_jpg.rf.22a351155866cf607b9f184a752ffc32.jpg,0,60,305,377,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/hippopotamus-3716048__340_jpg.rf.24c9d106164205fc01c373f6b442c242.jpg,0,18,401,284,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/hippo-4389431__340_jpg.rf.2e0dd52ef0ba4114e40043fce8acfbd5.jpg,144,103,244,331,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-03-22_00-13-33_png_jpg.rf.2e42ab398346e53e6f72da904b63be4e.jpg,0,17,415,391,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/hippo39_jpg.rf.2c39ee22a32d565877c2f4f2f36b98eb.jpg,78,80,1000,706,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/389_PNG_jpg.rf.37f04e88dd8d5ed17f6933a50d3d74df.jpg,15,34,264,374,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-591651450-612x612_jpg.rf.33fb265460bfb9aae5e399f99dd9ae4c.jpg,49,21,353,355,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-591651450-612x612_jpg.rf.33fb265460bfb9aae5e399f99dd9ae4c.jpg,41,185,218,371,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/295_PNG_jpg.rf.39789d3aa227bda4dec101a747ec86cf.jpg,0,132,163,415,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/295_PNG_jpg.rf.39789d3aa227bda4dec101a747ec86cf.jpg,176,181,416,416,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-185509882-612x612_jpg.rf.2bc475c8b1f93022b90e3009f8748437.jpg,57,66,411,364,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_12-52-49_png_jpg.rf.3b50eb9be8220c2a355969c062e38198.jpg,6,12,331,344,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/baby-hippo-on-the-run_jpg.rf.42e25391cd625df979fb45b4495623ee.jpg,62,120,329,274,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/hippo28_jpg.rf.3a3413d383567d1ae9bb70b5c317e9c0.jpg,71,118,933,761,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-591652066-612x612_jpg.rf.401ccec694f0fa8f2ffc94856a74a5ad.jpg,251,243,406,324,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-591652066-612x612_jpg.rf.401ccec694f0fa8f2ffc94856a74a5ad.jpg,268,274,400,383,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-591652066-612x612_jpg.rf.401ccec694f0fa8f2ffc94856a74a5ad.jpg,92,314,180,415,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-591652066-612x612_jpg.rf.401ccec694f0fa8f2ffc94856a74a5ad.jpg,168,318,332,415,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-591652066-612x612_jpg.rf.401ccec694f0fa8f2ffc94856a74a5ad.jpg,14,338,132,415,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-13-44_png.rf.3b72a6c671430fae3c392762dbb15ef7.jpg,672,229,1920,596,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-13-44_png.rf.3b72a6c671430fae3c392762dbb15ef7.jpg,126,233,685,923,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-13-44_png.rf.3b72a6c671430fae3c392762dbb15ef7.jpg,416,577,1126,906,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-13-44_png.rf.3b72a6c671430fae3c392762dbb15ef7.jpg,1138,513,1920,993,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/istockphoto-1268447075-612x612_jpg.rf.312b6382c022b873964f423a3738c272.jpg,113,2,374,415,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-542927351-612x612_jpg.rf.388fdcc8d1eb07e2a12ebd93ca066196.jpg,223,11,416,339,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-542927351-612x612_jpg.rf.388fdcc8d1eb07e2a12ebd93ca066196.jpg,0,0,378,352,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-559419505-612x612_jpg.rf.2e01b2b3f48226dc89d99c4afd88973e.jpg,41,90,388,393,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-592495207-612x612_jpg.rf.377be26f4d2420cd3408f1a92e9cc887.jpg,0,48,328,362,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/100_PNG_jpg.rf.3d53adef696ca43e7139f584308d1ea5.jpg,80,70,416,416,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/3cf850cd2ea5a8bdbc8ecfb1e95cad04_i-1240_jpg.rf.1dcc130d763e2bac286ae07216b7dd49.jpg,270,101,415,291,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/3cf850cd2ea5a8bdbc8ecfb1e95cad04_i-1240_jpg.rf.1dcc130d763e2bac286ae07216b7dd49.jpg,0,94,217,301,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/61_PNG_jpg.rf.3b4b87eb63767ae904456783504f226e.jpg,195,93,321,217,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/istockphoto-1137360433-612x612_jpg.rf.44f9004140de02c3b4609344c94f7328.jpg,215,90,363,252,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/7_jpeg_jpg.rf.45049ed1871c6f6e482d9c95e722b80e.jpg,62,68,416,413,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/istockphoto-156199325-612x612_jpg.rf.427d3b764a8a630246b570b56b81d78c.jpg,96,62,356,352,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-50-10_png_jpg.rf.43b74afe7fe0abc61bb511635c396471.jpg,79,308,157,358,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/istockphoto-1323473797-612x612_jpg.rf.4b130559ac8d07618a400130a79a1cb9.jpg,95,34,415,415,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-02-04_png.rf.42b1e22c3dce4ef4279b1e6a4c5f989e.jpg,331,461,1120,681,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-02-04_png.rf.42b1e22c3dce4ef4279b1e6a4c5f989e.jpg,1223,510,1534,720,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-898371416-612x612_jpg.rf.4ba61b8074fce52085d88b931a53f961.jpg,117,20,415,415,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-03-22_00-03-15_png_jpg.rf.4415784bc092c15c24450c295060ae37.jpg,99,140,399,369,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/433_PNG_jpg.rf.445af2994bd98db5b51e9418fbcbe8a1.jpg,40,64,337,397,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-995433082-612x612_jpg.rf.4bf1c0b9ff2bbb88eff3bba058d06379.jpg,168,33,416,397,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-995433082-612x612_jpg.rf.4bf1c0b9ff2bbb88eff3bba058d06379.jpg,39,115,270,373,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/75_PNG_jpg.rf.3e23d1a5370455c2d132034cd5df97e2.jpg,204,84,379,284,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/istockphoto-1136211568-612x612_jpg.rf.4d14035bd030648a0f3f66162d926383.jpg,183,108,360,259,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/102_PNG_jpg.rf.4f06f7be0f5de1c7bee2c84919254490.jpg,48,1,396,416,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-05-23_png.rf.4bf6455f3f447c281f1d54b0e58a2868.jpg,238,551,569,666,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-05-23_png.rf.4bf6455f3f447c281f1d54b0e58a2868.jpg,549,533,1194,740,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-15-15_png.rf.510528f54d5fed2c778b4625ec185c99.jpg,12,230,466,467,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-15-15_png.rf.510528f54d5fed2c778b4625ec185c99.jpg,1036,397,1288,529,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-15-15_png.rf.510528f54d5fed2c778b4625ec185c99.jpg,345,364,700,644,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-15-15_png.rf.510528f54d5fed2c778b4625ec185c99.jpg,1506,460,1903,667,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-15-15_png.rf.510528f54d5fed2c778b4625ec185c99.jpg,665,501,919,694,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-15-15_png.rf.510528f54d5fed2c778b4625ec185c99.jpg,727,856,1146,1001,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-15-15_png.rf.510528f54d5fed2c778b4625ec185c99.jpg,139,860,473,1020,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_14-02-44_png_jpg.rf.54a02e5c49af14b5e5360b1b73399691.jpg,35,34,283,303,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/videoplayback_mp4-52_jpg.rf.511d13319b9bd7f97ac8714e3d7dc626.jpg,110,109,251,341,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/hippo25_jpg.rf.4ce2c2a6f75d75a447811f18e8ce250c.jpg,143,120,889,723,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/istockphoto-466215868-612x612_jpg.rf.56eb6a18967a66ad4209681a9cb6c944.jpg,56,85,351,350,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/istockphoto-1187326901-612x612_jpg.rf.4eb3322c9578dea8f174fc5eeca5e807.jpg,189,91,310,352,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-166276074-612x612_jpg.rf.569b0c838f7f37ec94b2d6e4144651e2.jpg,74,82,415,416,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-1124555822-612x612_jpg.rf.55f095037902b680832592c3c46606a7.jpg,0,76,231,386,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-1124555822-612x612_jpg.rf.55f095037902b680832592c3c46606a7.jpg,195,72,416,399,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/istockphoto-1170711906-612x612_jpg.rf.4e19f02b8d3fe0872b3321a5968319a9.jpg,0,68,409,356,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-951979674-612x612_jpg.rf.559b9eae5b62199865594b1b5ea79832.jpg,0,13,415,415,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/istockphoto-1007689426-612x612_jpg.rf.555715ed39e2f458b07cd65923478b13.jpg,121,66,307,354,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/Begemot-86-768x887_jpg.rf.51433fd8f293451d980b1bc9148290f1.jpg,37,11,416,393,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/214_PNG_jpg.rf.576f063c05196deeffbf9b81da0f879f.jpg,159,60,312,219,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/gettyimages-992668080-612x612_jpg.rf.5748a16dd0dbf20c3c094d56a5998b6b.jpg,6,0,396,381,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/498_PNG_jpg.rf.55d42fe6d337c3b2b5256c1964706334.jpg,163,2,379,350,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/1627017433_27-funart-pro-p-moloko-begemota-zhivotnie-krasivo-foto-40_jpg.rf.556c2f3391b4fc25e7866affad32e684.jpg,89,45,371,402,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/i-19-_jpg.rf.5baafa47df26178c51b067290ff11b28.jpg,39,40,384,301,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/hippo8_jpg.rf.5ac5446e8437153ce94738ba4d26fa75.jpg,204,0,708,798,hippo
Y:/code/hippoID/data/hippo-pretrain-2-retina/test/2022-02-11_13-47-58_png_jpg.rf.5dec35a25e5511aadb0db5e51a054d9c.jpg,109,165,250,277,hippo
